parent_folder,direct_objects,direct_size_MB,unique_extensions
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=captioning/extractor_version=fe-captioning-v2.2/model=qwen3_vl_4b/runs/run_id=full_l21_20260802T100817Z_8ca1432a,6,3.54622745513916,5
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=captioning/extractor_version=fe-captioning-v2.2/model=qwen3_vl_4b/runs/run_id=demo_20260802T100336Z_40a35619,6,0.06832313537597656,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L21/profile=autoshot_v1/run_id=demo_20260713T090636Z_32192d48,6,0.008942604064941406,4
features/extractors/dataset=ai_challenge_2025/batch=L26/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l26_part1_20260811T021121Z_292768bc,5,112.31320571899414,5
features/extractors/dataset=ai_challenge_2025/batch=L26/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l26_part2_20260811T025301Z_507c2dbf,5,109.26035785675049,5
features/extractors/dataset=ai_challenge_2025/batch=L25/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l25_20260810T090337Z_a8a255f0,5,105.70685768127441,5
features/extractors/dataset=ai_challenge_2025/batch=L22/frame_profile=autoshot_v1/extractor=ocr/extractor_version=fe-ocr-v1/run_id=full_l22_20260719T070117Z_461af57d,5,63.2556209564209,5
features/extractors/dataset=ai_challenge_2025/batch=L22/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l22_20260719T051248Z_981c8b97,5,57.86965847015381,5
features/extractors/dataset=ai_challenge_2025/batch=L22/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l22_20260810T054419Z_d57adf8c,5,42.99632263183594,5
features/extractors/dataset=ai_challenge_2025/batch=L30/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l30_20260719T095029Z_2c83eb5a,5,23.603882789611816,5
features/extractors/dataset=ai_challenge_2025/batch=L28/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l28_20260719T093941Z_9a41d89d,5,23.332676887512207,5
features/extractors/dataset=ai_challenge_2025/batch=L29/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l29_20260719T092339Z_d8b51d4e,5,22.25428009033203,5
features/extractors/dataset=ai_challenge_2025/batch=L28/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l28_20260810T091240Z_dd7e8175,5,18.787718772888184,5
features/extractors/dataset=ai_challenge_2025/batch=L29/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l29_20260810T084356Z_28a4426e,5,17.847976684570312,5
features/extractors/dataset=ai_challenge_2025/batch=L30/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l30_20260810T081737Z_a779eaf3,5,17.754436492919922,5
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L21/profile=autoshot_v1/run_id=full_autoshot_l21_20260709_193632,5,16.828492164611816,4
features/extractors/dataset=ai_challenge_2025/batch=L27/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l27_20260719T092322Z_e41fbbf6,5,13.470961570739746,5
features/extractors/dataset=ai_challenge_2025/batch=L24/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l24_20260719T061303Z_0c0b15ea,5,12.841389656066895,5
features/extractors/dataset=ai_challenge_2025/batch=L27/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l27_20260810T095142Z_b983203e,5,10.7371244430542,5
features/extractors/dataset=ai_challenge_2025/batch=L24/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l24_20260810T070755Z_e96b8259,5,9.642939567565918,5
features/extractors/dataset=ai_challenge_2025/batch=L24/frame_profile=autoshot_v1/extractor=ocr/extractor_version=fe-ocr-v1/run_id=full_l24_20260719T114104Z_d5e4879e,5,9.551231384277344,5
features/extractors/dataset=ai_challenge_2025/batch=L23/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l23_20260719T060811Z_59b21bba,5,7.417995452880859,5
features/extractors/dataset=ai_challenge_2025/batch=L23/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l23_20260810T065438Z_1d935849,5,4.851688385009766,5
features/extractors/dataset=ai_challenge_2025/batch=L23/frame_profile=autoshot_v1/extractor=ocr/extractor_version=fe-ocr-v1/run_id=full_l23_20260719T112341Z_37475422,5,3.9709720611572266,5
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=ocr/extractor_version=fe-ocr-v1/run_id=full_l21_20260719T064450Z_6876c339,5,3.498234748840332,5
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l21_20260810T053426Z_2fd88279,5,2.4516096115112305,5
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=ocr/extractor_version=fe-ocr-v1/run_id=demo_20260719T063632Z_2c2aa41a,5,0.10652542114257812,5
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=demo_20260719T044453Z_449323fa,5,0.08868598937988281,5
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=demo_20260810T052742Z_4a7d72d4,5,0.07336044311523438,5
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=demo_20260810T052708Z_1ee5365b,5,0.07335853576660156,5
features/import_bundles/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/run_id=coverage_patch_l21_20260813T152454Z/metadata_backups,5,0.007099151611328125,1
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l21_20260719T044559Z_9902a61a,4,3.10805606842041,4
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l21_20260719T045802Z_5012688c,4,0.08914566040039062,4
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=demo_20260810T052145Z_51233ecd,4,0.04990863800048828,4
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=captioning/extractor_version=fe-captioning-v2.2/model=qwen3_vl_4b/data,3,3.4883041381835938,3
manifests/pipeline=kaggle_ingest/run_id=20260707T132640Z_6e747af8,3,0.9629459381103516,2
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L21/profile=autoshot_v1/run_id=smoke_autoshot_l21_001/results,3,0.6711044311523438,3
manifests/pipeline=kaggle_ingest/run_id=20260702T141333Z_80c68882,3,0.08348655700683594,2
manifests/pipeline=kaggle_ingest/run_id=20260707T104254Z_3ee11a1c,3,0.08347892761230469,2
manifests/pipeline=kaggle_ingest/run_id=20260702T142821Z_938002a0,3,0.08347797393798828,2
manifests/pipeline=kaggle_ingest/run_id=20260702T144306Z_36d77b92,3,0.08347797393798828,2
manifests/pipeline=kaggle_ingest/run_id=20260702T145752Z_289afff3,3,0.08347797393798828,2
manifests/pipeline=kaggle_ingest/run_id=20260702T151354Z_b1475415,3,0.08347797393798828,2
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L22/profile=autoshot_v1/run_id=full_autoshot_l22_20260709_193632,3,0.02667999267578125,2
manifests/pipeline=kaggle_ingest/run_id=20260702T134541Z_b6d0cb2f,3,0.02591705322265625,2
manifests/pipeline=kaggle_ingest/run_id=20260707T102455Z_b92f8031,3,0.025908470153808594,2
manifests/pipeline=kaggle_ingest/run_id=20260707T100137Z_c3caedb8,3,0.0031175613403320312,2
manifests/pipeline=kaggle_ingest/run_id=20260707T105953Z_0de2cb82,3,0.003101348876953125,2
manifests/pipeline=kaggle_ingest/run_id=20260701T114411Z_ebe016fc,3,0.0025396347045898438,2
manifests/pipeline=kaggle_ingest/run_id=20260707T100546Z_5c261ae3,3,0.002532958984375,2
manifests/pipeline=kaggle_ingest/run_id=20260707T023233Z_257cc35d,3,0.001712799072265625,2
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=ocr/extractor_version=fe-ocr-v1/run_id=demo_20260719T064006Z_0b7686d8,3,0.0008392333984375,3
features/patches/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/run_id=coverage_patch_l21_20260813T152454Z,2,61.13386058807373,2
logs/pipeline=kaggle_ingest/run_id=20260707T132640Z_6e747af8,2,0.32944393157958984,2
logs/pipeline=kaggle_ingest/run_id=20260702T141333Z_80c68882,2,0.030066490173339844,2
logs/pipeline=kaggle_ingest/run_id=20260707T104254Z_3ee11a1c,2,0.027734756469726562,2
logs/pipeline=kaggle_ingest/run_id=20260702T142821Z_938002a0,2,0.027727127075195312,2
logs/pipeline=kaggle_ingest/run_id=20260702T144306Z_36d77b92,2,0.027727127075195312,2
logs/pipeline=kaggle_ingest/run_id=20260702T145752Z_289afff3,2,0.027727127075195312,2
logs/pipeline=kaggle_ingest/run_id=20260702T151354Z_b1475415,2,0.027727127075195312,2
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L22/profile=autoshot_v1/run_id=full_autoshot_l22_20260709_193632/shards,2,0.02571868896484375,1
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L21/profile=autoshot_v1/run_id=full_autoshot_l21_20260709_193632/shards,2,0.02405071258544922,1
logs/pipeline=kaggle_ingest/run_id=20260702T134541Z_b6d0cb2f,2,0.009699821472167969,2
logs/pipeline=kaggle_ingest/run_id=20260707T102455Z_b92f8031,2,0.009021759033203125,2
logs/pipeline=kaggle_ingest/run_id=20260701T114411Z_ebe016fc,2,0.0014238357543945312,2
logs/pipeline=kaggle_ingest/run_id=20260707T100546Z_5c261ae3,2,0.001377105712890625,2
logs/pipeline=kaggle_ingest/run_id=20260707T100137Z_c3caedb8,2,0.0012159347534179688,2
logs/pipeline=kaggle_ingest/run_id=20260707T105953Z_0de2cb82,2,0.0011911392211914062,2
logs/pipeline=kaggle_ingest/run_id=20260707T023233Z_257cc35d,2,0.0011444091796875,2
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=demo_20260719T044553Z_47280a6f,2,0.0008373260498046875,2
processed/feature-annotations/fe-vector-embedding-v1/vector_embedding-demo-20260718_175345-9f395bb1/annotations,1,0.3876609802246094,1
features/import_bundles/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1,1,0.005309104919433594,1
features/import_bundles/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/run_id=coverage_patch_l21_20260813T152454Z,1,0.005309104919433594,1
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=captioning/extractor_version=fe-captioning-v2.2/model=qwen3_vl_4b,1,0.002613067626953125,1
processed/feature-annotations/fe-vector-embedding-v1/vector_embedding-demo-20260718_175345-9f395bb1,1,0.0017099380493164062,1
processed/feature-annotations/fe-vector-embedding-v1/vector_embedding-demo-20260718_174024-59916b7d,1,0.001155853271484375,1
features/patches/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1,1,0.0007619857788085938,1
